,IMP,SNR,Hits,Proba
0,0.0,0.14294880274830019,35.66666666666667,"[0.13174336007626064, 0.0019883153483077824, 0.2932738615574352, 0.5777660851163546, 0.304500751550542, 0.5499698060887208, 0.2588223353762502, 0.5045373026042368, 0.7956761176596961, 0.43567227090797084, 0.4797383310314854, 0.3582256500190983, 0.045148977601684986, 0.008776909087390388, 0.2870487344784345, 0.5433741539168311, 0.49440100519707775, 0.23888395808410257, 0.505147762892583, 0.4381663159045428, 0.5303307300089483, 0.5876725295695286, 0.4502939946760225, 0.5116980220675, 0.3948237362054267, 0.45262196717789477, 0.6756875568523286, 0.3943263028142167, 0.24685015665326582, 0.5779759733168156, 0.467879658543341, 0.31068454856503264, 0.7529609463450481, 0.34068673395398813, 0.1677145061291484, 0.45751995865237266, 0.10138417088035707, 1.614757031931482e-12, 0.4420474049508853, 0.5934511671769676, 0.3296640051657879, 0.359871176278557, 0.29863100064819686, 0.4670120893455971, 0.19783531922614137, 0.002316419929005859, 0.529915860370366, 0.505315036736806, 1.4032642066788917e-10, 0.329301993823781, 0.42115439266935817, 0.48670351131675027, 0.5169570668763666, 0.5129296781884133, 0.6209667165660027, 0.5082689686831207, 0.46260363460398024, 0.469851448219168, 0.027408656281160588, 0.513720562941528, 0.35051777203864326, 0.5006181771974302, 0.002303828380385544, 0.003118769130228288, 0.02960764553481027, 0.45766877047740395, 0.55390554194384, 0.0002692268010655128, 0.5126637059254525, 0.37373090258484687, 0.000720258844603914, 0.9946043977799376, 0.4687088447828446, 0.533477677823262, 0.38585220650296753, 0.6438785301585859, 0.1769074622720536, 0.6620582628624808, 0.9999999485506217, 0.19918356285277067, 2.560824505005582e-11, 0.47464660044490353, 0.41407158479255773, 0.5145480748453196, 0.5248664720004724, 0.535750649187688, 0.5051997255470215, 0.34869599634649284, 0.7029205308529535, 0.5204850586415208, 0.31361398051240347, 0.6711730218210783, 0.5264300692649261, 2.1764905924464135e-06, 0.5564883325277267, 0.7334189712851771, 0.42308790454804474, 0.006192621647768763, 0.04669693502913696, 0.0008382751879642835, 0.46903014070178795, 0.8641430645715754, 0.4469874390632891, 0.6222765034733271, 0.9999790149298786, 0.996911511067592, 0.5717392276884555, 0.5358529673379192, 5.077319395997091e-06, 0.4081620695589412, 0.004372324793416069, 0.3243897946495666, 0.4322702556197721, 0.3285433060444869, 0.2239901317869116, 0.5458320637682204, 0.516022944944281, 1.0704207525359264e-05, 0.08886189554155488, 0.5000162970119597, 0.22256138617669954, 0.036225589499534736, 0.406584110703944, 0.44480016711199266, 0.019778418797254567, 0.5179934176094948, 0.4593632277920206, 0.7573841066010276, 0.5172091241124106, 0.5307630392869543, 0.07118194605832348, 0.5234194554121622, 0.025316529595584673, 0.331458866842649, 0.26766327506421844, 0.5296018362800993, 0.5295913831902813, 0.1868122028848669, 0.6108915453705908, 0.05144550389189165, 0.48775932932381444, 0.4640406502847132, 0.5086570924836802, 0.4139367886342011, 3.078873962469915e-08, 0.4546860703314969, 0.43812241327956697, 0.07326617261339162, 0.4327294978135277, 0.0069885533065464625, 0.4741801055804233, 0.025863020237312077, 0.03951742752068, 0.5234997559797787, 0.5437251625111781, 0.6496264463228616, 0.9999825293194213, 0.40187405965115025, 0.4426581155127219, 0.5029703379127263, 0.46226641492487275, 0.4800578481967674, 0.4876311438216753, 0.0004512411046145378, 0.005572413665313109, 0.4468726102319164, 0.5540830611368361, 0.5347273168982082, 0.0020413660749361564, 0.024563180467559224, 0.40941590642037806, 0.4770314232278526, 0.011998354749902383, 0.3429228898260678, 5.773561311681604e-07, 0.011663410666796948, 0.5167588765788829, 0.39577229802945435, 0.09355399487445293, 5.327506435868717e-11, 0.49797914567892027, 0.0047259928484270994, 0.9491236386493442, 0.21235376095257527, 0.0477697741914616, 0.02460445120132373, 0.17323330784323468, 0.5474516575218129, 0.5326775097188498, 0.5323907048722836, 1.0355568774086407e-06, 0.44291482799170656, 0.3767074331782091, 0.37181428438969977, 0.5571708977508655, 0.7809985861197695, 0.1490789569801201, 0.765752248074105, 0.07339251013520436, 0.501326592261675, 0.4394344176274479, 0.21925012686524892, 0.4092134746083085, 0.08433946346592623, 0.7819260333293132, 0.5044511469834629, 3.586723606957051e-10, 0.5039343733582001, 0.49262049638590055, 0.5510573371398013, 0.4692750391409643, 0.018912258252563655, 0.4946757989372713, 1.259021506754315e-05, 0.49145686217381934, 0.0008723754446917021, 0.2288055275093555, 0.1332295227678976, 0.9601738156700217, 0.011347990238850046, 0.14439139938764234, 0.5404125324479218, 0.15949864782264778, 8.29168145326314e-06, 0.8858529717302704, 0.3520642289061889, 0.07129376217726316, 0.5320489135588435, 0.9954417585298421, 0.4554552380999213, 0.4975469385978537, 0.3854291322373983, 0.5066185428411828, 0.0929745726231928, 0.5365668109917262, 0.48643796250980725, 0.43739398595697615, 0.48520136511992307, 0.402310025877948, 0.4736988717511081, 0.00021823802362245636, 0.4901436713222521, 0.016384630790898063, 0.5350811164185362, 0.051913102146758684, 0.38637734000660623, 0.5411079926198862, 0.37449706636372637, 0.4893511204763241, 0.6503328066343841, 0.08050040819954117, 0.9210478515684466, 0.40926693410464715, 0.03210279242473137, 0.9998555984825087, 4.83606799754051e-05, 0.5604950917076013, 0.3368560706942381, 0.6136705406678151, 0.9947750208097961, 0.5364167523875556, 0.0007091138951452464, 0.511290471620648, 0.4829008102275214, 0.5666229136868233, 0.6857407605352941, 0.49968009864067825, 0.3458766346912252, 0.1460538434023326, 0.0015471964708263437, 0.2744311006748343, 0.6058093379439139, 0.11558277540361847, 0.014145389454498117, 0.4340739401048832, 0.8015846042992137, 0.5184105897950404, 0.04108189436540616, 0.3143756962524797, 0.5056568783465857, 0.18384084275730866, 0.5126247096984211, 0.5853004180206791, 0.5176699999934151, 0.0009541856816243407, 0.45198171548444827, 0.7080296990063543, 0.5281455695021308, 0.3604018755731039, 0.5130872398397492, 0.4501577368433756, 0.47818414400528525, 0.4782784755763438, 0.27009119476194277, 0.4896900430397024, 1.815694908180553e-08, 0.6454688597800129, 0.17181343712447522, 0.489270725169789, 0.5760559336531653]"
1,0.25,0.14311667109943463,39.0,"[0.8062671998983251, 0.045307281039761255, 0.35542597261846454, 0.5050413704561668, 2.9503662325115516e-06, 0.04294138332388069, 0.13116462584320707, 0.3720587490949252, 0.08653870163016467, 0.5079268610622318, 0.13109548145669955, 9.072669014630963e-07, 1.517430342226814e-07, 0.47360530515518723, 0.517688752948252, 0.2216654255074748, 0.5239177821396638, 0.5151078083179043, 0.9861444995160856, 0.2397127935216424, 0.13104622559741344, 0.5441943395148596, 0.0057794073131280975, 0.9999996477903753, 0.6217594481676421, 0.35406706201770094, 0.6724690524816669, 0.518735066861488, 0.1197220780238134, 0.5363589537125806, 0.6998702292639147, 0.5912758395577463, 0.4112055215326436, 0.443230980440918, 0.5190342200073398, 0.6548172121189451, 0.387367317916699, 0.45308192952796367, 0.4965007941184922, 0.9999958216956517, 0.5813636531767913, 0.009702672429942839, 0.038004917658507206, 0.38191727532962166, 0.7711975301203661, 0.5592279646067674, 0.0028528238583869093, 0.22906411651063163, 0.24355543886090675, 1.6022037837488394e-09, 0.5765126886423796, 0.4545116885227057, 0.07587948774793024, 0.2641930591577807, 0.9997568583019245, 0.47040684749819067, 0.5594245060598331, 0.11515845246679941, 0.49210090762813163, 0.39345186825478523, 0.3458579139261992, 0.4068660027917945, 4.404993322194296e-07, 0.5276894030732248, 0.27002754771070825, 0.7656602683964051, 0.4062827972605544, 0.5017579607742662, 5.631880401311674e-06, 0.23248111486804982, 0.4895678041043218, 0.9110443178479559, 0.009665546353889418, 0.21739526167043227, 0.06909644298278646, 6.475799610739341e-07, 0.15218615548271222, 0.45892904663546225, 0.4201113736739796, 0.4708622265818727, 0.10086455003647261, 0.41998296750962044, 0.14339842501361272, 0.49932433718571956, 1.5971288192043719e-06, 0.11254421354111174, 9.291067368888189e-05, 0.020360895694930173, 0.5248400679291271, 0.44569749001210074, 0.4024723817524473, 6.72097620447733e-08, 0.46736626906790807, 0.40574123570949994, 0.38588237516137996, 0.1038504201284173, 0.4382489968745087, 0.8208929277536199, 0.5228708535595652, 0.5468594075314153, 0.3242344149731294, 0.9995791054302164, 0.13158347579770888, 0.9541986546732291, 0.2935375035674217, 0.5052663767238401, 0.010029105810980217, 0.20723851911894434, 0.47491846364354473, 0.9916186239365842, 0.5438586511692414, 0.43388027413789326, 0.151525800534739, 0.44124484419540916, 0.9999791724640873, 0.5471349410234941, 0.47404591157998865, 0.3162869893997968, 0.006231543367249322, 0.8912976815793523, 0.23288599148766392, 0.5611995628489794, 0.011491347755305739, 0.23675764253574294, 0.5406609775629734, 0.05530517961284447, 0.4856643984170396, 0.5175273547559766, 0.5594574868092074, 0.4960870172073477, 0.5119095004048363, 0.21348748405949858, 0.7010825479419126, 0.5131744423568592, 0.5732092021269756, 0.4239462165971502, 0.5036804285489749, 0.09498378014637474, 0.0411319460726584, 0.033203791593436706, 0.08896519873656017, 0.2525326737810239, 0.21299984161439203, 0.03883895714876617, 0.5313817199972529, 0.003646703042763357, 0.17722717529938437, 0.28923436441271455, 0.5308670457923328, 0.7132084753671508, 0.24721251176920248, 0.8692659677882058, 0.5108673002287618, 0.4838470217653762, 0.8252404991783433, 0.1751793415841638, 0.43044023904539114, 0.37690536588829954, 0.35833083449142306, 0.6767378620567142, 0.40936885328081424, 0.7433515754502545, 0.002946576698256023, 0.0019085791713556917, 0.6749284749045331, 0.6856757754574833, 0.5490786003660754, 0.41371861573147556, 0.5140211397121237, 0.5152366552804907, 0.5521367198113603, 0.026005469577372858, 6.397913940686847e-09, 0.49353338806570973, 0.6736601772056597, 0.18342654994016774, 0.5209905736508628, 0.4301039340588892, 0.4933705864337401, 0.5253665852779211, 0.4244810268676544, 0.4476591223778904, 0.5199775432776846, 0.5304078188576149, 0.3029791903610988, 0.9805158560684607, 2.06105381741413e-05, 0.5264768140965126, 0.9999985634609225, 0.9995530968846789, 0.5006099674158802, 0.5337437652478195, 0.04033565614354545, 5.02295960566007e-07, 0.4768119947319474, 0.6508964793830564, 6.547359748770679e-08, 0.35058291515276035, 0.0067281557122991715, 0.479351636385932, 0.19566948980479973, 0.17564336677884965, 0.009994074492147323, 0.4593151586775002, 0.3642503193658692, 0.5355478652943917, 0.30640122130950753, 0.5324936535772495, 0.8560600322919022, 0.5244592904950626, 0.05646408485371262, 0.35650617051736794, 0.983550597057378, 0.8443128603019885, 0.10532815926593679, 0.5061714586737217, 0.524909851881206, 0.42744045400089326, 0.7066944145878903, 0.18963734129244114, 0.428648325591205, 0.4039551199200755, 0.5059769738406463, 0.9999999999992575, 0.5198240024444354, 0.019073115432896564, 0.30830875617397474, 0.5265235872213271, 0.47557751606408455, 0.5003902761548966, 0.9924089765839298, 0.4829224835836731, 0.6138288138628654, 0.6083198637361086, 0.9999117241933888, 0.4825502080084849, 0.9999998838645604, 0.4051024637458547, 0.2872323078839735, 0.9391611317440531, 0.40807955783367933, 0.38504267790558583, 0.5275630927968527, 0.018034503233325082, 0.34172867580247057, 0.01370136069054519, 0.43302414532498035, 0.5108348204072157, 0.3847401664857391, 0.5265449669036579, 0.29645678776936035, 0.5331431900270418, 0.5248372619835106, 0.9999836416131948, 0.45130256747146674, 0.9990991148207804, 0.49003153116382403, 0.20039608913301343, 0.45422625627150515, 0.40329271933911726, 0.10789029865431837, 0.19042872739638658, 0.23380886758164976, 0.7603520902976213, 0.2485279287070196, 0.3251613714520825, 0.4429103057111487, 0.12737158391972603, 0.35120623994648476, 0.43119611832282134, 3.526254040476013e-05, 0.848000498137599, 0.7619948057005257, 0.5014147000856503, 0.9686394076015754, 0.49310680503538057, 0.057817802483594215, 0.3872495611042861, 0.8185693556689085, 0.9680713293875588, 0.5746997214516415, 0.46478717621302235, 0.2992376136269246, 0.005934441417882492, 0.19326006144883107, 0.5521254819418814, 0.00018452888440861185, 0.299385027638457, 0.24911702591704438, 0.4732814395159743, 0.18390704644821768, 0.25637118994190117, 0.5654471537580517, 0.5473143295119629, 0.4772710283171935, 0.5047709467672525, 0.352340408557203, 0.9997540990563211, 0.5245834642790941, 0.7615615079751065]"
2,0.5,0.1438979987687669,45.33333333333333,"[0.5323282914561875, 0.5067654898504674, 0.4644135852984164, 0.007687106080927392, 0.22358407781204187, 0.6532330047719666, 2.625948536325426e-05, 0.3333834945856003, 0.5637796492249664, 0.40270129966503776, 0.10449901586679991, 0.8495366443697965, 0.13467383980411832, 0.001964114274142262, 0.008098965389493326, 0.9999993857768692, 0.9760148967877145, 0.46356635362889725, 0.4874046398155841, 0.49408611193499535, 0.49626592227693705, 0.3377880822979924, 0.21807127741594856, 0.11092216637192191, 0.43710808350787006, 0.6208298186837514, 0.0020734925882484336, 2.367484273082486e-11, 0.16548074993726133, 0.4476350833179755, 0.31869050699885093, 0.6345317461106368, 0.9999955787254186, 0.31723030117679984, 0.13027143090796434, 0.4777947651484722, 0.4564900156378125, 0.503910122207031, 0.5107891027092565, 0.5171763806186884, 0.5802820798939047, 0.01733660526916744, 0.5299386845918688, 0.4292438948177476, 0.36479507647824666, 0.4072619087331595, 0.5348032184367196, 0.29416534111670206, 0.4816127034052551, 0.761606544743127, 0.5824692291941218, 0.47523216064845775, 0.2647346198519555, 0.5520045261526162, 0.5855144167224985, 0.9999999998782929, 0.5419385060829301, 0.14706552190446617, 0.3887132985453708, 0.5211410092359796, 0.3273327064466456, 0.3801064144613645, 0.5417089807546629, 0.019015802107020623, 0.9700994192781206, 0.7485559762277733, 0.9169875986836561, 0.00019206893887427302, 0.4880892793240121, 0.5335441285182473, 0.9781584674480664, 0.009549957283155549, 0.49722774049352786, 0.35682966641128355, 0.5147931091706672, 0.776072003682423, 0.9009582684864578, 0.48457385967009237, 2.1053827154265703e-06, 0.0027092406627913564, 0.5224356613355344, 0.5458040246475165, 0.49799572586917873, 0.9643854359568164, 0.5206524918989284, 0.22529342430981633, 0.5222651680191635, 0.546413194241637, 0.47970262286615056, 0.518528485344506, 0.5199548621668847, 0.5940040553721783, 0.09628875122370781, 0.8566618570502845, 0.030659115690113484, 0.3986186807686617, 0.4824748667476612, 0.8803860628957604, 0.492876092637339, 0.5661258550451627, 0.4452861533020775, 0.3578372566514723, 0.48538270150973767, 0.4237987204821393, 0.47930275495937424, 0.13567068524452658, 0.9999726687280921, 0.6923478662231513, 9.792554041985728e-06, 6.120416523868511e-08, 0.650489315932189, 0.5478500330855959, 0.014408657882826307, 0.11626993043533282, 0.5133069093724533, 0.00647143783643374, 0.33619658431799193, 0.7110325982592696, 0.9248495198394805, 0.7839127586134966, 0.5127566023035635, 0.8452572812057416, 0.637727149402506, 0.6531631934142728, 1.1274261898063256e-06, 0.5505324436879725, 0.038605380359103374, 0.5779172127894431, 0.5400844050528584, 0.3083204968731887, 0.2160388461334531, 0.5217181567504965, 0.7897990751823898, 0.5099713039023233, 0.1731195994574862, 0.5384784732561264, 0.9999997493975177, 0.5335344189905635, 0.127510123390556, 0.527922331587459, 0.031412596353989373, 0.5272064048290237, 0.21735160045499308, 0.7281783207437097, 0.5913270594474486, 0.9989582550559202, 0.34809658133984084, 0.7413813382627417, 0.11449610726291741, 0.5076295179379112, 0.4942002977453754, 0.49689870644192674, 0.8463912390510464, 0.38883241352289666, 0.02236819145347676, 0.002525498761316338, 0.07435301728445753, 0.5216788743142754, 0.25767348310817284, 0.0484018214543789, 0.02635377317176674, 0.11069807554064756, 0.9952356911111361, 0.0003010331564274774, 0.9999999989977115, 0.015403581732275776, 0.43325162481722035, 0.02578901068321259, 0.3432576922580182, 0.00040152121218188004, 0.4666805197609289, 0.5635711260456726, 0.4880794180159235, 0.6537124925848011, 0.4493525809888164, 0.5194667777822137, 0.0050531588387709055, 0.29892574292873814, 0.5538900208682693, 0.041078748088563974, 0.25885904581613334, 0.5891930335271148, 0.43760779947370393, 0.5219529050441821, 0.0006941291372902413, 0.07079957881092422, 0.03869320218630167, 0.02944051051720539, 0.31694816260149683, 0.7073812110449103, 1.7039296023931136e-13, 0.5124293455530996, 0.5149890707112528, 0.4066692812195288, 0.42125595072588806, 0.4525795472667721, 0.8343228051869945, 0.2529670171455026, 0.34685377825938496, 0.6562269954119635, 0.3473703530367207, 0.48055563932782386, 0.4295472284366679, 0.48021414178281696, 0.9762769345217742, 0.8467260377993819, 0.01168448851768617, 0.8844289856562888, 0.24641290889206394, 0.2695465705502786, 0.37034594323924636, 0.5021552641538536, 0.11131810790975903, 0.484395511975703, 0.5777035758469643, 5.5439330617826446e-11, 0.5476775241400816, 0.33347484381534176, 0.38585005192706967, 0.09494451399277945, 0.39805576822437466, 0.9999999999998408, 0.7598593304526262, 3.059227782278844e-10, 0.49988170217552197, 0.5542489864574541, 0.29650144113390886, 0.5234631224444981, 0.4085538206453323, 0.5730018904094356, 0.38428762519939386, 0.47704761494358583, 0.5062484318320343, 0.31318502599284215, 0.5969528478433848, 0.9999875961277579, 0.5330406481700435, 0.57174956763917, 0.5546429407224182, 0.47672554797687355, 0.9999999637798225, 0.09247420709997632, 0.5242981668178913, 0.002312571646108896, 0.31121665408323557, 0.49077996287657505, 0.02372115997995705, 0.5309920639355133, 0.8349505310510317, 0.9917090542564799, 0.5091490843960729, 0.6426742104291733, 0.5367719500224707, 0.6212403912122492, 0.08121345796475514, 0.9986401551034065, 0.20219794508403813, 0.6476259845738273, 0.5289170352678361, 0.5360778569629876, 0.23984375884911244, 0.6385390974019035, 0.5314651282235029, 0.4862436057776478, 0.26043982146259226, 0.0008956232195780626, 0.2843723645878882, 0.27917115509572993, 0.5810083328992992, 5.784575562375734e-11, 0.7188653633286531, 0.0544327289114551, 0.0036544308838192333, 0.5179408246369323, 0.5421508010509416, 0.6224407552020971, 8.32194719237869e-05, 0.442050472877171, 0.4501689141672244, 0.8239731269159337, 0.2636561177461845, 0.2760327207294147, 0.5326018948007236, 0.031209523849927086, 0.5255988956123161, 0.5031059848911297, 0.5337630924302257, 0.06786082557859673, 0.7874444419273049, 0.32400530784552656, 0.09251978500311288, 0.7194796493423438, 0.8697609968102293, 0.9182787599775671, 0.522252389015234, 5.637952623136458e-09, 0.0009887040994926391, 0.4482331130500468, 0.7344479182589685, 0.5151238310151585]"
3,0.75,0.14523704520955594,55.00000000000001,"[0.515785015567617, 0.6503908462970649, 0.5436858382135737, 0.14373831717359004, 0.45631950190954906, 0.47304803512352495, 0.9395780295951701, 0.4422444681189235, 0.957720592540048, 0.9999999999999971, 0.4561818283948391, 0.3737916220710949, 0.491762523898736, 0.7303530823647963, 0.5374235294484614, 0.17502537088780273, 0.3344903646561091, 0.5239574060701216, 5.694794031749961e-07, 0.38747085384110025, 0.5193777040112054, 0.014610312167326637, 0.7233480681629637, 0.8796935584592024, 0.5836668103304536, 0.564045021424301, 0.01677007362212572, 0.5197033659438338, 0.39362393152007547, 0.5293657491444786, 0.5492363933989918, 0.36084022247171305, 0.46330968093343866, 0.41288371636982296, 0.31430432273953013, 0.5573036931242393, 0.00021785670303511848, 0.5659609043568299, 0.30247728516209205, 0.42789593900223705, 0.7601195351799749, 0.0006829186628948035, 0.5034150237028167, 0.5222265999435753, 0.6203782407598731, 0.6759192727821094, 0.5253232186485008, 0.9034347238378644, 0.5097942918219196, 0.6581319784567248, 0.5274775037982008, 0.4561901651935936, 0.0031458152696125156, 0.9988294833431827, 1.0615546053494903e-09, 0.4788834271921737, 0.9884193512522721, 0.999653207749382, 0.5725373638509511, 0.7341496028608077, 0.5576707184022972, 5.2475301520170385e-05, 0.3366245311116394, 0.5700145520044493, 0.42180955647850715, 0.4160273096938778, 0.9565256961206722, 0.7675999715006596, 0.4951178408839718, 0.5435267898096809, 0.0001475536720442172, 0.5236078128196636, 0.4642030654738748, 0.0034451948729449216, 0.42416247690184816, 0.7299512862215972, 0.7279284913419397, 0.9716934257470601, 0.554611002234495, 0.5238806983770963, 0.46298382693867407, 0.6170400515813057, 0.054448553049442794, 0.07866390027626827, 0.5123210154658032, 0.9548871287659062, 0.4830462374004357, 0.41180468072180876, 0.4224801791446657, 0.23683144035128936, 0.5322592026575619, 0.7962044949927884, 0.9999999999999991, 0.5392364372938111, 0.4676017452287348, 0.014648522187437896, 0.05322427152480285, 0.05981587387569905, 0.6212593685006573, 0.3960668354618731, 0.5459350908922331, 0.17987950726042087, 0.5333947908671834, 0.33456099963468977, 0.999515761086159, 0.5913093825860478, 0.4638504430596107, 0.9917962840559256, 0.5572910700460459, 0.2929480421917903, 0.9331527458816238, 0.5358496511459709, 0.4348669930853231, 0.9140265319154164, 8.396895470411152e-05, 0.5032330998427229, 0.29836196588271247, 0.43792343336228307, 0.5521523957416021, 0.31231241654986563, 0.5406328538915111, 0.5313353194645497, 0.6166288495911622, 0.2828500345982459, 0.08516462678827241, 0.00477399170795762, 0.5090005340365092, 0.5211224033650437, 0.5417703800673591, 4.128308729473378e-11, 0.27260597906699424, 0.5474988632957863, 0.022660566180725785, 0.7783320679727398, 0.5721950130389897, 0.5343804154811082, 0.6684801437066328, 0.517104997714061, 0.51264651939802, 0.9541920943188285, 0.539563293492462, 0.3422535174129588, 0.5193934072430147, 0.21017819600121973, 0.9999204203086285, 0.5256761829821264, 0.5284221375326614, 0.9926458918926624, 0.9416287648838969, 0.004065665072914359, 0.9986763595331851, 0.5441683860518438, 0.0021968484992158075, 0.5506375671942334, 0.2399276275627321, 8.33373676532249e-07, 0.6247039823769879, 0.42756333471045344, 0.31479516477001385, 0.6328195903192388, 0.5231132260807202, 0.6196706695454688, 0.5428803290501203, 0.5240931902068648, 0.3382425408605751, 0.9941816154009853, 0.5408576746001104, 0.40755527644154105, 0.23865498394886053, 0.5180238524882639, 0.6695530982403425, 0.21115629937650263, 0.013496319240669014, 0.458368524323128, 0.9989230556040234, 0.40535629177095217, 0.5109135956632391, 0.4984739189565335, 0.3367660540359436, 0.22126445780725962, 0.15964590212094693, 0.15847524553697595, 0.0542402894661051, 0.475833667265509, 0.08060534940621497, 0.07893405044662453, 0.013717093431391932, 0.06891034840006544, 0.5742949194859084, 0.5958329663618152, 0.5155203974504958, 0.2573864751659025, 0.9826700902109873, 0.5482159889750797, 0.5188930342308803, 0.5250659131910164, 0.7644756516916975, 0.9924687385057571, 0.023795684075778933, 0.14990301703431413, 0.5983208970195385, 0.5553673851980191, 0.15864062967550788, 0.9539147855530606, 0.4793584654445997, 0.5448601979899546, 0.5307999765099476, 0.4524183681129341, 0.48142127976609755, 0.5616640274018866, 0.07088863957777687, 0.6586884109216311, 0.9059164458791438, 0.8387945842442847, 0.5357506613540121, 0.5454384417474049, 0.3172497622537516, 0.5556777720722931, 0.2544856179995731, 0.5213508527874637, 0.581323493591921, 0.48684882163854243, 0.2223880375711513, 0.5306426609211446, 0.47230619484313857, 0.059796345748647325, 0.013126917768498647, 0.27197748978929015, 0.5004678248764349, 0.8344658200774393, 0.544086186687154, 0.5473350724746023, 0.13033865009988313, 0.2870740723976649, 0.09093066789424965, 0.5607531605922507, 0.5181253231378617, 0.5312402097312748, 0.47456518524341884, 0.34182025640441216, 0.05166507630985354, 0.9993063169700053, 0.013170652428187955, 0.010752770322893403, 0.9999993665461895, 0.5307906574865101, 0.5503127058568396, 0.4725610902283199, 0.46644653456453744, 0.44047112949058026, 0.2562333866201594, 0.5708926837336447, 0.2177247113664989, 0.4015817194668331, 0.5391551910632902, 0.5436247640064678, 0.5163379313774735, 0.9080995803507016, 0.5616766488436146, 0.23034010253623893, 0.5549048556131497, 0.9999756153129673, 0.4787157118151412, 0.08610181374890477, 0.5100970882880935, 0.517136622499277, 0.7900121783815544, 0.5279468269679677, 0.45751877864585105, 0.5013970114862577, 0.9999191617090195, 0.37537779302916185, 0.5081775968754331, 0.5164016236921615, 0.9983961577418117, 0.7984883710835577, 0.4443817563651546, 0.6596474551207541, 0.0060968789592828, 0.3734042493465115, 0.9999999997092963, 0.501858680419477, 0.5349360615816403, 0.946379818032863, 1.0100117121956308e-07, 0.5698569081703728, 0.7407047188911889, 0.472150716564074, 0.04847926932118042, 0.5117649463060068, 1.5015873460369113e-09, 0.5037397788095643, 0.36373782211401856, 0.39732572416602874, 0.5170599507799706, 0.4003072201262404, 0.4354275586082072, 0.6042917057405677, 0.5311471219303173, 0.07109810867862638]"
